emailId,Body,EmailNumber
C110email2,"Hi Silvia,

I'm following up on the email I sent last week. I see Suzano's recent awards for green panda bonds in China, and it's clear you're doing exciting work in sustainability and innovation.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into bioeconomy advancements and carbon technologies, giving you a chance to connect with venture managers like yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Suzano, you're focused on integrating nature-based solutions. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Suzano.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C111email2,"Hi Morris,

I'm following up on the email I sent last week. I'm interested in what you're doing at DICK'S with innovation like the Hackathon event.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable growth, AI in innovation, and strategic partnerships, giving you a chance to connect with leaders such as yourself.

No problem if you can't attend the lunches—keen to share dealflow anyway. I assume that at DICK'S you're focused on sustainability. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for DICK'S.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C112email2,"Hi Caio, 

I'm following up on the email I sent last week. I came across Embraer's impressive growth in aircraft deliveries and am keen to learn more about your work there.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into innovation and sustainability in aviation and give you a chance to connect with industry leaders such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Embraer you're focused on sustainable aviation. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Embraer.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C113email2,"Hi Paul,

I'm following up on the email I sent last week. I came across Dräger's recent performance, especially the growth in the safety division, and it piqued my interest in how you're driving innovation there.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into emerging trends and innovative solutions for sustainable growth and give you a chance to connect with venture managers such as yourself.

No problem if you are not able to attend the lunches—keen to share dealflow anyway. I assume that at Dräger you're focused on sustainability innovations. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Dräger.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C114email2,"Hi Maximilian,

Following up on the email I sent last week, I am very interested in what you're doing at TRUMPF, especially the collaboration with SiMa.ai.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into AI-driven insights and sustainable growth, giving you a chance to connect with roles such as yours.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at TRUMPF you're focused on enhancing laser technologies with AI. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for TRUMPF.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C115email2,"Hi Niklas,

I'm following up on the email I sent last week. I came across some information on the collaborations and innovations happening at Boehringer Ingelheim, which sound intriguing.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainability challenges and AI-driven solutions. You will have the chance to connect with other leaders such as yourself.

No problem if you can't attend the lunches. I'm still keen to share dealflow anyway. I assume that at Boehringer, you're focused on sustainable partnerships. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for you.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C116email2,"Hi Silvia,

I'm following up on the email I sent last week.

I came across Covestro's involvement in the Design Innovation in Plastics competition for 2025. What you’re doing there is quite interesting.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into topics like innovative recycling and circular economies, and give you a chance to connect with peers, such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Covestro you're focused on innovative materials and sustainability. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Covestro.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C117email2,,email2
C118email2,"Hi Ellen,

I am following up on the email I sent last week. I came across your new ""Accelerate"" strategy at Columbia and find it very interesting.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into sustainability, innovative partnerships, and data-driven strategies, giving you a chance to connect with industry leaders such as yourself.

No problem, if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Columbia you're focused on sustainability and innovation. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Columbia.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C119email2,"Hi Josh,

I'm following up on the email I sent last week. Your work at Magna is interesting, especially your innovations in driver safety and sustainability.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into topics like supply chain innovation and emerging technologies, and give you a chance to connect with industry leaders such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Magna, you're focused on sustainable automotive solutions. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Magna.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C120email2,"Hi Kristen,

I'm following up on the email I sent last week. I noticed the exciting work you're doing at Holland & Knight, particularly the 2024 Real Estate Joint Venture Challenge. It's great to see such initiatives.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, we'll delve into dealflow and impact investment, providing a chance to connect with industry leaders such as yourself.

No problem if you can't attend the lunches—I'm keen to share dealflow anyway. I assume that at Holland & Knight you're focused on innovative financing and venture capital. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Holland & Knight.

Would you be up for a quick call to swap ideas?

Regards,
Aidan",email2
C121email2,,email2
C122email2,"Hi Roger,

I'm following up on the email I sent last week. I'm interested in what you're doing at Migros with the new social plan to support employees.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into sustainable investment strategies and AI-driven solutions and give you a chance to connect with leaders such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Migros you're focused on innovation in corporate law. I've connected with few fascinating ventures in that space recently that I think would be a great connection for Migros.

Would you be up for a quick call to swap ideas?

Regards,
Aidan",email2
C123email2,"Hi Diego,

I'm following up on the email I sent last week. I came across Coppel's recent launch of the ""Coppel Access"" mobile wallet in the US. It's inspiring to see the strides you're making towards financial inclusion.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable innovation and tech advancements and give you a chance to connect with industry leaders such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Coppel you're focused on financial services and tech. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Coppel.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C124email2,"Hi Mai-Thanh,

I'm following up on the email I sent last week. I am interested in what you're doing at Michelin in terms of sustainable dealflow networking. 

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, we'll explore issues like fleet electrification, predictive maintenance, and connect with industry leaders such as yourself.

No problem, if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Michelin you're focused on innovative mobility solutions. I've connected with few fascinating ventures in that space recently that I think would be a great connection for Michelin.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C125email2,"Hi Ruediger,

I’m following up on the email I sent last week.

I am interested in Bayer's ""Dynamic Shared Ownership"" model. It's fascinating how you're shaping sustainable improvement.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into topics like renewable fuels and regenerative agriculture and give you a chance to connect with decision-makers and venture managers such as yourself.

No problem, if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Bayer you're focused on sustainable innovation. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Bayer.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C126email2,"Hi Aaron,

I'm following up on the email I sent last week. I'm interested in what you're doing at Amazon Business.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into sustainable investments and impact innovation and give you a chance to connect with key people, such as yourself.

No problem, if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Amazon you're focused on warehouse automation and supply chain innovation. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Amazon.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C127email2,"Hi Justian,

I'm following up on the email I sent last week.

It's great to see the fascinating work Shell is doing, particularly in sustainability.

As mentioned, the lunches start in March in London. Will you be there soon? Just to recap, the 'Sharing 2025 Dealflow' lunches will delve into topics like climate strategy and sustainable growth, and give you a chance to connect with leaders such as yourself.

No problem if you can't attend the lunches - keen to share dealflow anyway. I assume that at Shell you're focused on sustainable investments. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Shell.

Would you be up for a quick call to swap ideas?

Regards,
Aidan",email2
C128email2,"Hi Scott,

I'm following up on my email from last week. I see Lockheed Martin's involvement in AI Drone Innovation Challenge is quite intriguing. It aligns well with our focus at Co:cubed to foster innovative solutions.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable partnerships and AI-driven insights. You can connect with other senior managers like yourself.

No problem if you can't attend the lunches—keen to share dealflow anyway. I assume at Lockheed you're focused on AI and autonomous systems. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Lockheed.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C129email2,"Hi Gabriele,

I'm following up on the email I sent last week. I'm interested in what you're doing at Karcher, especially your sustainability goals.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the 'Sharing 2025 Dealflow' lunches will delve into sustainable innovations and partnerships, connecting you with venture and investment managers like yourself.

No problem if you can't attend the lunches - keen to share dealflow anyway. I assume that at Karcher you're focused on sustainability and venture growth. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Karcher.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C130email2,"Hi Michael,

I'm following up on the email I sent last week. 

I read that Dräger has seen a positive demand and strong results in the safety division. It's interesting to see the growth and the strategies you're implementing. 

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into leveraging partnerships for sustainable growth and innovation in pricing. You'll meet other leaders such as yourself.

No problem if you are not able to attend the lunches—keen to share dealflow anyway. I assume that at Dräger, you're focused on growth in safety solutions. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Dräger. 

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C131email2,"Hi Silke,

I'm following up on the email I sent last week. I'm interested in what you're doing at Daimler Truck, especially with your focus on sustainability and growth.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable innovations and flexible work, giving you a chance to connect with leaders such as yourself.

No problem if you're not able to attend the lunches - keen to share dealflow anyway. I assume that at Daimler Truck you're focused on sustainable growth. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Daimler.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C132email2,"Hi Francesco,

I'm following up on the email I sent last week. I'm genuinely interested in what you're doing at Eni, especially with your efforts towards sustainability.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable impact investments and tech solutions, giving you a chance to connect with experts in similar roles.

No problem if you can't attend the lunches - I'm keen to share dealflow anyway. I assume that at Eni you're focused on sustainability and innovation. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Eni.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C133email2,"Hi Richard,

I'm following up on the email I sent last week. I am very interested in what you're doing at HENSEL PHELPS with the Diverge initiative. It sounds like an exciting direction!

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into innovation in construction and sustainable methods, offering a chance to meet leaders such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at HENSEL PHELPS you're focused on construction tech innovation. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for HENSEL PHELPS.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C134email2,"Hi Antonio,

I'm following up on the email I sent last week. I'm interested in the work you're doing at Minerva Foods, especially the recent achievements in social and environmental compliance in Pará.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainability and innovation, offering a chance to connect with experts such as yourself.

No problem if you can't attend the lunches; I'm still keen to share dealflow anyway. I assume that at Minerva Foods you're focused on sustainability and sourcing. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Minerva.

Would you be up for a quick call to swap ideas?

Regards,
Aidan",email2
C135email2,"Hi Gerardo, 

I'm following up on the email I sent last week. I found Empresas Carozzi's focus on sustainable dealflow networking very interesting. 

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into impact investment and provide an opportunity to connect with professionals such as yourself. 

No problem, if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Empresas Carozzi you're focused on sustainability. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for your company.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C136email2,,email2
C137email2,"Hi As,

I'm following up on the email I sent last week. I'm interested in what you're doing at Pertamina, especially with the APQ Awards fostering innovation. 

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable tech and innovation and give you a chance to connect with venture analysts and leaders such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Pertamina you're focused on sustainability challenges. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Pertamina.

Would you be up for a quick call to swap ideas?

Regards,
Aidan",email2
C138email2,"Hi Jenny,

I'm following up on the email I sent last week. I came across Atlantic's recent recognition as a top hospital by Newsweek, and I'm truly interested in the great work you're doing.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into topics like healthcare ventures and sustainable investments, giving you a chance to connect with industry leaders such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Atlantic you're focused on innovative solutions in healthcare. I've connected with few fascinating ventures in that space recently that I think would be a great connection for Atlantic.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C139email2,"Hi Mervi,

I'm following up on the email I sent last week. I came across the Fortum Spark Innovation Challenge 2024 and was impressed by your work in promoting renewable energy and decarbonisation. It's truly inspiring.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into clean energy and decarbonization, amongst other topics, and give you a chance to connect with innovation leaders such as yourself.

No problem if you're not able to attend the lunches – I'm keen to share dealflow anyway. I assume that at Fortum, you're focused on sustainable energy solutions. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Fortum.

Would you be up for a quick call to swap ideas?

Regards,
Aidan",email2
C140email2,,email2
C141email2,"Hi Lucas,

I'm following up on the email I sent last week. I noticed Vale's Charge On Innovation Challenge and am impressed with the initiatives there.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into sustainability challenges and ESG strategies and give you a chance to connect with analysts and decision-makers like yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Vale you're focused on sustainability and innovation. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Vale.

Would you be up for a quick call to swap ideas?

Regards,
Aidan",email2
C142email2,"Hi Amitesh,

I'm following up on the email I sent last week. I'm interested in what you're doing at Vedanta, especially in engaging with sustainable dealflow networking.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into renewable energy, water management, and sustainable growth and give you a chance to connect with key players such as yourself.

No problem, if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Vedanta you're focused on sustainability. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Vedanta.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C143email2,"Hi Andre,

I'm following up on the email I sent last week. I'm interested in what you're doing at Amrest, especially regarding sustainable networking and AI-driven insights.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into innovative partnerships and sustainable growth, giving you a chance to connect with industry experts like yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Amrest, you're focused on optimizing operations and aligning with sustainability goals. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Amrest.

Would you be up for a quick call to swap ideas?

Regards,
Aidan",email2
C144email2,"Hi Andrea,

I'm following up on my email from last week. I'm interested in what you're doing at Credem, especially after reading about your recent ""Innovation Talks"" event. It sounds like a great initiative.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will explore sustainable growth, AI-driven insights, and more, giving you a chance to connect with peers such as yourself.

No problem if you can't attend the lunches. I'm keen to share dealflow anyway. I assume at Credem you're focused on innovation in the finance sector. I've connected with a few fascinating ventures in that space recently that I think would be a great fit for you.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C145email2,,email2
C146email2,"Hi Bintou,

I'm following up on the email I sent last week.

I'm interested in what you're doing at Sanofi with your ESG initiatives. It sounds fascinating and aligns with our focus at Co:cubed.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable growth and innovative partnerships, giving you a chance to connect with professionals such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Sanofi you're focused on impact investment. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Sanofi.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C147email2,"Hi Jonathan,

I'm following up on the email I sent last week. I'm really interested in what you’re doing at Altria, especially your work with sustainable dealflow networking.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable growth and AI-driven insights and give you a chance to connect with analysts and innovators such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Altria you're focused on venture growth. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Altria.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C148email2,"Hi Christian,

I'm following up on the email I sent last week. I was impressed to read about your work at Bayer with MOMA Therapeutics. It sounds interesting. 

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into innovation in sustainability and strategic partnerships and give you a chance to connect with people in similar roles, such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Bayer you're focused on oncology. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Bayer.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C149email2,"Hi Kirsten,

I am following up on the email I sent last week. I am interested in what you're doing at Covestro, particularly the Design Innovation in Plastics competition—sounds interesting!

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into impact investment topics like circular economy practices and recycling solutions. You'll get a chance to connect with other venture managers such as yourself.

No problem if you are not able to attend the lunches—keen to share dealflow anyway. I assume that at Covestro you're focused on innovation in sustainable materials. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Covestro.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C150email2,,email2
C151email2,"Hi Olivier,

I am following up on the email I sent last week.

I am really interested in what you're doing at ADP, especially the Airport Innovation Days. It's an exciting initiative.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable partnerships and give you a chance to connect with leaders like yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at ADP you're focused on sustainable innovation. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for ADP.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C152email2,"Hi Ciro,

I'm following up on the email I sent last week. I came across Sigma's initiatives in sustainable dealflow networking, and they align with what we're doing at Co:cubed. Your work in this area is compelling and aligns well with our mission.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into innovative partnerships and sustainability challenges and give you a chance to connect with decision-makers such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Sigma you're focused on sustainability initiatives. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Sigma. 

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C153email2,"Hi Lara,

I'm following up on the email I sent last week.

I noticed Timenow's recent achievements, and I'm intrigued by your work in Corporate VC. It's exciting to see your impact in the industry.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainability challenges and strategic partnerships, giving you a chance to connect with industry leaders such as yourself.

No problem if you can't attend the lunches - keen to share dealflow anyway. I assume that at Timenow, you're focused on sustainability strategies. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Timenow.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C154email2,"Hi Vinicius,

I'm following up on the email I sent last week regarding our upcoming events. I'm keen on what you're doing at ALLOS; it sounds intriguing.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainability challenges and AI-driven insights, with a chance to connect with industry leaders such as yourself.

No problem if you can't attend the lunches—keen to share dealflow anyway. I assume that at ALLOS, you're focused on innovative partnerships. I've connected with a few ventures in that space recently that I think would be a great connection for ALLOS.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C155email2,"Hi Chris,

Following up on my email from last week, I read about what you're doing at Asahi Kasei with sustainability and tech. It's inspiring!

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainability, innovation, and partnerships and give you a chance to connect with leaders, such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Asahi Kasei you're focused on sustainability. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Asahi Kasei.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C156email2,"Hi Sonia,

I'm following up on the email I sent last week. I came across your work at Irani and find your efforts in innovation and startup collaboration fascinating.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainability, innovation, and collaboration, giving you a chance to connect with thought leaders such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Irani you’re focused on sustainable growth and innovation. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Irani.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C157email2,"Hi Stephanie,

I'm following up on the email I sent last week. I'm interested in what you're doing at Bouygues, especially with the recent sustainable project in Miami. Sounds impressive!

As mentioned, the lunches start in March in London. Will you be there anytime soon?

Just to recap, the lunches will delve into sustainability innovations and digital transformation and give you a chance to connect with industry leaders such as yourself.

No problem if you can't attend the lunches - I'm keen to share dealflow anyway. I assume that at Bouygues you're focused on sustainable construction. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Bouygues.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C158email2,,email2
C159email2,,email2
C160email2,"Hi Erica,

I'm following up on the email I sent last week.

I find what you're doing at Eurofarma with EurON quite interesting, especially your focus on connecting with startups for innovation in healthcare.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into the evolving landscape of ESG standards and sustainable practices, and give you a chance to connect with other heads of ventures, such as yourself.

No problem, if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Eurofarma you're focused on healthcare innovation. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Eurofarma.

Would you be up for a quick call to swap ideas?

Regards,
Aidan",email2
C161email2,"Hi Theo,

I'm following up on the email I sent last week and wanted to express my interest in what you're doing at Pernod Ricard, especially regarding your sustainability goals.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into sustainable growth strategies and reducing carbon footprints, giving you a chance to connect with industry leaders such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Pernod Ricard you're focused on sustainability. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Pernod Ricard.

Would you be up for a quick call to swap ideas?

Regards, 
Aidan",email2
C162email2,"Hi Augustin,

I'm following up on the email I sent last week. 

I'm interested in what you're doing at Stellantis, especially your recent celebration of innovation. It aligns well with our focus.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into ESG investment, sustainable mobility, and give you a chance to connect with industry leaders such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Stellantis you're focused on sustainable mobility. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Stellantis.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C163email2,"Hi Clare-Louise,

I'm following up on the email I sent last week.

I came across the work you're doing at Tesco with sustainable dealflow networking. It sounds quite interesting and aligns with how we at Co:cubed drive innovation.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable growth and AI-driven solutions, giving you a chance to connect with professionals such as yourself.

No problem if you can't attend the lunches - keen to share dealflow anyway. I assume that at Tesco you're focused on sustainability challenges. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Tesco.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C164email2,"Hi Cindy,

I'm following up on the email I sent last week.

I saw Delphi's work with PHINIA on sustainable tech and motorsports innovation. It's interesting to see how you're pushing boundaries in this field.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into sustainable dealflow, AI in startups, and cross-industry partnerships, giving you a chance to connect with industry peers such as yourself.

No problem if you can't attend the lunches - keen to share dealflow anyway. I assume that at Delphi you're focused on sustainable innovation and partnerships. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Delphi.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C165email2,"Hi Eloise,

I'm following up on the email I sent last week. I am interested in what you're doing at Roquette, especially after seeing your recent recognition in biopharma innovation. 

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable growth and innovative collaborations and give you a chance to connect with analysts such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Roquette you're focused on sustainable investments. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Roquette. 

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C166email2,"Hi Kelly,

I'm following up on the email I sent last week. I'm interested in Teva's commitment to innovation through collaborations with Royalty Pharma, Sanofi, and others.

As mentioned, the lunches start in March in London, will you be there anytime soon? Just to recap, the lunches will delve into sustainable growth and partnerships and give you a chance to connect with industry peers such as yourself.

No problem, if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Teva you're focused on innovative treatments. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Teva.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C167email2,"Hi Peter,

I'm following up on the email I sent last week. I'm interested in what you're doing at Hyundai MOBIS, especially with your holographic windshield display development.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable tech and ESG goals, giving you a chance to connect with other leaders such as yourself.

No problem if you are not able to attend the lunches—keen to share dealflow anyway. I assume that at Hyundai MOBIS you're focused on in-car displays. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Hyundai MOBIS.

Would you be up for a quick call to swap ideas?

Regards,
Aidan",email2
C168email2,"Hi Jungkwan,

I'm following up on the email I sent last week. I came across Samsung's recent achievements, and I'm impressed by your commitment to AI and sustainable design.

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into AI-driven innovation, sustainability, and tech solutions for local challenges and give you a chance to connect with leaders in sustainability and innovation, such as yourself.

No problem if you are not able to attend the lunches - keen to share dealflow anyway. I assume that at Samsung you're focused on AI and sustainable growth. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Samsung.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
C169email2,"Hi Gurdeep,

I'm following up on my email from last week. I find Beam Suntory's partnership with the University of Kentucky fascinating, especially its focus on sustainable agricultural practices and efficient distilling techniques. 

As mentioned, the lunches start in March in London. Will you be there anytime soon? Just to recap, the lunches will delve into sustainable innovation and strategic partnerships, providing a chance to connect with industry leaders like yourself.

No problem if you can't attend the lunches - I'm keen to share dealflow anyway. I assume at Beam you're focused on sustainability and innovation. I've connected with a few fascinating ventures in that space recently that I think would be a great connection for Beam.

Would you be up for a quick call to swap ideas?

Regards,  
Aidan",email2
